E_eV,E_minus_Ef,total_dos,Li,P,S,Cl,O,Nd
1.9940,-1.8370,37.00000,4.58983,0.08227,27.25243,2.63010,0.66250,1.53814
2.0040,-1.8270,52.50000,6.60208,0.10357,38.78136,3.42416,0.80323,2.50521
2.0140,-1.8170,63.50000,7.45361,0.10461,46.84833,4.34382,1.16342,3.24433
2.0240,-1.8070,48.50000,5.50093,0.08577,35.93280,3.36281,1.07841,2.29904
2.0340,-1.7970,43.90000,4.85801,0.08166,32.73223,2.93290,1.10648,1.97331
2.0440,-1.7870,66.70000,7.19177,0.14417,49.92849,4.25969,2.13830,2.71480
2.0540,-1.7770,67.90000,7.13251,0.13664,50.73642,4.46848,2.27511,2.79491
2.0640,-1.7670,58.70000,6.24677,0.11315,43.94732,3.93750,1.82430,2.32569
2.0740,-1.7570,55.20000,6.00003,0.09543,41.30473,3.81786,1.48695,2.11795
2.0840,-1.7470,48.30000,5.56732,0.07862,36.07629,3.21781,1.08799,2.05281
2.0940,-1.7370,45.70000,5.55585,0.07427,34.18084,2.74576,0.91245,2.06770
2.1040,-1.7270,63.00000,7.72506,0.11052,47.51635,3.70032,1.15402,2.45319
2.1140,-1.7170,30.40000,3.71631,0.05556,22.86358,1.72094,0.48893,1.42178
2.1240,-1.7070,31.10000,3.76155,0.06113,23.57478,1.68267,0.51958,1.40075
2.1340,-1.6970,34.40000,4.11288,0.07551,26.26778,1.77009,0.59606,1.46615
2.1440,-1.6870,31.70000,3.86025,0.09753,24.17446,1.64341,0.52705,1.24998
2.1540,-1.6770,40.20000,4.87041,0.09645,30.61572,2.09008,0.62315,1.71752
2.1640,-1.6670,53.50000,6.59966,0.10030,41.08350,2.58831,0.88663,2.03133
2.1740,-1.6570,47.10000,5.49470,0.11270,37.04067,1.93388,0.60241,1.68397
2.1840,-1.6470,49.80000,5.78690,0.12863,39.24564,2.14314,0.65722,1.64140
2.1940,-1.6370,143.00000,16.49444,0.40740,113.24592,5.26572,1.67211,5.57780
2.2040,-1.6270,44.80000,5.05244,0.10963,35.02909,1.70637,0.63213,2.12314
2.2140,-1.6170,39.70000,4.46775,0.09786,31.19520,1.62266,0.62174,1.50140
2.2240,-1.6070,43.00000,4.92083,0.10419,33.77597,1.92545,0.68105,1.36349
2.2340,-1.5970,47.80000,5.51610,0.11411,37.47538,2.25578,0.74602,1.48636
2.2440,-1.5870,54.70000,6.29385,0.13090,42.80572,2.58524,0.89817,1.77017
2.2540,-1.5770,40.50000,4.57050,0.09416,31.76424,1.90314,0.73501,1.27752
2.2640,-1.5670,27.30000,3.14104,0.06841,21.63594,1.10053,0.40496,0.84687
2.2740,-1.5570,51.60000,5.95357,0.10945,40.82515,2.10323,0.73892,1.64922
2.2840,-1.5470,45.70000,5.19164,0.09852,36.11524,1.90310,0.63710,1.53093
2.2940,-1.5370,41.50000,4.59176,0.07993,32.75652,1.75870,0.54330,1.52927
2.3040,-1.5270,47.70000,5.22039,0.08771,37.61640,1.95265,0.59033,1.97895
2.3140,-1.5170,43.10000,4.72572,0.08017,34.11317,1.64858,0.55339,1.76717
2.3240,-1.5070,42.90000,4.63572,0.08915,34.22333,1.51777,0.59093,1.60122
2.3340,-1.4970,41.30000,4.42592,0.08611,33.29230,1.39248,0.57135,1.39529
2.3440,-1.4870,42.50000,4.35643,0.09362,34.31414,1.53802,0.60876,1.39158
2.3540,-1.4770,39.10000,3.96300,0.09227,31.78879,1.37214,0.61030,1.12010
2.3640,-1.4670,32.00000,3.21689,0.06824,25.94223,1.20176,0.48535,0.94263
2.3740,-1.4570,45.20000,4.62402,0.07909,36.53957,1.88120,0.50557,1.30299
2.3840,-1.4470,53.00000,5.44512,0.09100,42.90209,2.10116,0.53782,1.70703
2.3940,-1.4370,49.40000,4.92878,0.10076,40.09124,1.88208,0.51043,1.61691
2.4040,-1.4270,39.70000,3.88498,0.08215,32.23947,1.58406,0.41001,1.36009
2.4140,-1.4170,42.90000,4.21276,0.08770,34.73837,1.71288,0.38512,1.57215
2.4240,-1.4070,48.80000,4.69741,0.10066,39.25818,2.10687,0.37355,2.01507
2.4340,-1.3970,51.80000,4.86880,0.10527,41.53494,2.36420,0.37485,2.27951
2.4440,-1.3870,45.70000,4.19277,0.09872,36.58927,2.24517,0.29237,2.04677
2.4540,-1.3770,62.80000,5.97921,0.12544,50.35230,3.05150,0.34369,2.67069
2.4640,-1.3670,65.10000,6.55251,0.11135,52.78354,2.62353,0.35444,2.48698
2.4740,-1.3570,57.20000,5.80963,0.10145,46.57307,2.13312,0.36158,1.94299
2.4840,-1.3470,62.80000,6.42755,0.11191,51.53035,2.10345,0.43916,1.89929
2.4940,-1.3370,60.00000,6.04390,0.10695,49.48214,1.93746,0.43210,1.77167
2.5040,-1.3270,61.40000,6.00780,0.10699,50.55681,2.08948,0.46270,1.95084
2.5140,-1.3170,53.50000,5.02966,0.10283,43.95922,1.98578,0.40655,1.79992
2.5240,-1.3070,50.70000,4.81233,0.08982,41.71757,2.00375,0.40657,1.45946
2.5340,-1.2970,47.00000,4.54194,0.07749,38.52989,1.94703,0.33269,1.30702
2.5440,-1.2870,37.50000,3.54534,0.06539,30.81034,1.56989,0.26980,1.09902
2.5540,-1.2770,34.40000,3.22962,0.05720,28.31450,1.40102,0.23548,0.98015
2.5640,-1.2670,32.70000,3.06714,0.05167,27.01184,1.26985,0.21285,0.90333
2.5740,-1.2570,47.90000,4.44570,0.08000,39.85415,1.74244,0.27181,1.26821
2.5840,-1.2470,65.50000,6.28329,0.10987,54.67233,2.18594,0.30456,1.68914
2.5940,-1.2370,47.60000,4.52634,0.07512,39.68335,1.63306,0.22561,1.28694
2.6040,-1.2270,44.10000,4.11200,0.06492,36.78199,1.46494,0.27646,1.22096
2.6140,-1.2170,52.00000,4.89357,0.07047,43.28670,1.76025,0.27696,1.46784
2.6240,-1.2070,44.20000,4.12068,0.05752,36.90458,1.50572,0.21157,1.23662
2.6340,-1.1970,38.40000,3.49119,0.04875,32.14673,1.30908,0.17848,1.04784
2.6440,-1.1870,31.30000,2.79680,0.03876,26.32041,1.09175,0.14983,0.80635
2.6540,-1.1770,32.50000,2.84484,0.03976,27.41931,1.17735,0.15437,0.75996
2.6640,-1.1670,26.00000,2.18353,0.03174,22.09041,0.90911,0.13422,0.59479
2.6740,-1.1570,40.80000,3.61529,0.04321,34.23892,1.56705,0.13805,1.00859
2.6840,-1.1470,37.40000,3.29446,0.03951,31.42810,1.41166,0.13106,0.94542
2.6940,-1.1370,34.60000,3.03135,0.03605,29.08510,1.23525,0.12267,0.92023
2.7040,-1.1270,48.20000,4.35867,0.05293,40.60713,1.50102,0.16816,1.35474
2.7140,-1.1170,40.30000,3.37404,0.05062,34.17850,1.09178,0.16563,1.27011
2.7240,-1.1070,25.40000,2.00867,0.03574,21.68244,0.68376,0.10471,0.81437
2.7340,-1.0970,18.80000,1.45955,0.02794,16.02069,0.50529,0.06963,0.61438
2.7440,-1.0870,26.50000,2.23586,0.03974,22.55359,0.69023,0.07404,0.81192
2.7540,-1.0770,47.60000,4.17169,0.09294,40.54920,1.07749,0.18465,1.29959
2.7640,-1.0670,28.00000,2.39815,0.05534,23.90327,0.69301,0.10379,0.75459
2.7740,-1.0570,24.40000,2.04651,0.04489,20.79022,0.63482,0.07837,0.64912
2.7840,-1.0470,23.60000,1.96289,0.04184,20.21528,0.63380,0.06835,0.61859
2.7940,-1.0370,32.00000,2.72015,0.05284,27.34978,0.84081,0.08461,0.82151
2.8040,-1.0270,56.80000,4.93737,0.08603,48.55680,1.38240,0.12821,1.43471
2.8140,-1.0170,55.20000,4.74707,0.09505,47.06716,1.42849,0.12756,1.47498
2.8240,-1.0070,36.70000,3.07496,0.06419,31.49768,0.94460,0.07502,0.93718
2.8340,-0.9970,28.60000,2.32895,0.05157,24.62538,0.68088,0.06320,0.67370
2.8440,-0.9870,26.10000,2.08723,0.05001,22.54565,0.59795,0.06026,0.59706
2.8540,-0.9770,23.20000,1.84012,0.04634,20.08245,0.51770,0.05658,0.51589
2.8640,-0.9670,32.20000,2.68685,0.06632,27.76464,0.75206,0.08919,0.72455
2.8740,-0.9570,26.10000,2.18350,0.05761,22.51625,0.61578,0.07164,0.58388
2.8840,-0.9470,22.60000,1.88825,0.05192,19.42992,0.54722,0.06209,0.51128
2.8940,-0.9370,29.60000,2.47964,0.06837,25.45125,0.71072,0.07458,0.69546
2.9040,-0.9270,40.70000,3.41048,0.09421,34.98154,0.97250,0.09461,0.97072
2.9140,-0.9170,36.40000,3.02917,0.07373,31.36452,0.87263,0.08275,0.84229
2.9240,-0.9070,37.60000,3.11624,0.07022,32.40611,0.89629,0.08004,0.85393
2.9340,-0.8970,53.80000,4.46069,0.10132,46.28809,1.36699,0.09895,1.25421
2.9440,-0.8870,26.10000,2.14618,0.04162,22.57773,0.64957,0.04391,0.54432
2.9540,-0.8770,22.30000,1.83587,0.03323,19.28600,0.54717,0.03212,0.45396
2.9640,-0.8670,21.70000,1.76869,0.03254,18.75461,0.52246,0.02983,0.45564
2.9740,-0.8570,23.10000,1.86130,0.03617,20.02247,0.54267,0.03209,0.50571
2.9840,-0.8470,25.50000,2.02588,0.04281,22.14657,0.56659,0.03593,0.56098
2.9940,-0.8370,23.80000,1.83464,0.04588,20.73290,0.48669,0.03659,0.53097
3.0040,-0.8270,37.20000,2.59701,0.06151,32.61702,0.68786,0.05446,0.94957
3.0140,-0.8170,47.20000,3.28588,0.07585,41.35866,0.91921,0.05677,1.28354
3.0240,-0.8070,35.60000,2.47712,0.05260,31.06615,0.79731,0.04048,0.96398
3.0340,-0.7970,31.30000,2.15439,0.04250,27.29623,0.73356,0.03725,0.82554
3.0440,-0.7870,14.60000,0.97485,0.01827,12.79201,0.33178,0.01735,0.38232
3.0540,-0.7770,20.80000,1.38941,0.02577,18.25719,0.42601,0.02889,0.54204
3.0640,-0.7670,39.80000,2.68294,0.05125,35.14027,0.68725,0.06096,0.92165
3.0740,-0.7570,30.10000,1.99213,0.03853,26.65608,0.51194,0.04637,0.69628
3.0840,-0.7470,25.60000,1.66012,0.03358,22.67594,0.42376,0.03936,0.58343
3.0940,-0.7370,30.80000,1.95016,0.04394,27.33812,0.54597,0.04519,0.69530
3.1040,-0.7270,41.20000,2.60082,0.06048,36.51344,0.78757,0.05568,0.95292
3.1140,-0.7170,37.60000,2.38612,0.05448,33.25743,0.75285,0.04947,0.87466
3.1240,-0.7070,40.00000,2.58621,0.05233,35.12264,0.91784,0.04724,1.01121
3.1340,-0.6970,32.20000,1.99594,0.04326,28.56432,0.63054,0.04097,0.80167
3.1440,-0.6870,28.10000,1.73327,0.03822,24.91505,0.57033,0.03596,0.66803
3.1540,-0.6770,25.10000,1.53318,0.03423,22.22327,0.52180,0.03180,0.57440
3.1640,-0.6670,22.70000,1.38045,0.03130,20.13928,0.48409,0.02854,0.49771
3.1740,-0.6570,21.10000,1.27625,0.02962,18.73478,0.46082,0.02618,0.43811
3.1840,-0.6470,11.70000,0.68789,0.01111,10.30800,0.28750,0.01136,0.29971
3.1940,-0.6370,7.78000,0.43772,0.00391,6.85794,0.19352,0.00663,0.24163
3.2040,-0.6270,8.76000,0.48310,0.00432,7.75085,0.21267,0.00777,0.26965
3.2140,-0.6170,9.35000,0.51145,0.00568,8.28580,0.22032,0.00882,0.26794
3.2240,-0.6070,8.05000,0.43644,0.00607,7.17313,0.17855,0.00828,0.21315
3.2340,-0.5970,6.42000,0.34464,0.00582,5.74308,0.13280,0.00718,0.15572
3.2440,-0.5870,4.48000,0.23809,0.00477,4.02503,0.08577,0.00542,0.09847
3.2540,-0.5770,2.23000,0.11720,0.00273,2.01288,0.03917,0.00290,0.04392
3.2640,-0.5670,0.04600,0.00239,0.00006,0.04165,0.00075,0.00006,0.00084
3.2740,-0.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.2840,-0.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.2940,-0.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3040,-0.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3140,-0.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3240,-0.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3340,-0.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3440,-0.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3540,-0.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3640,-0.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3740,-0.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3840,-0.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.3940,-0.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4040,-0.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4140,-0.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4240,-0.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4340,-0.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4440,-0.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4540,-0.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4640,-0.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4740,-0.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4840,-0.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.4940,-0.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5040,-0.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5140,-0.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5240,-0.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5340,-0.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5440,-0.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5540,-0.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5640,-0.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5740,-0.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5840,-0.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.5940,-0.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6040,-0.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6140,-0.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6240,-0.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6340,-0.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6440,-0.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6540,-0.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6640,-0.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6740,-0.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6840,-0.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.6940,-0.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7040,-0.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7140,-0.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7240,-0.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7340,-0.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7440,-0.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7540,-0.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7640,-0.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7740,-0.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7840,-0.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.7940,-0.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8040,-0.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8140,-0.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8240,-0.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8340,0.0030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8440,0.0130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8540,0.0230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8640,0.0330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8740,0.0430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8840,0.0530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.8940,0.0630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9040,0.0730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9140,0.0830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9240,0.0930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9340,0.1030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9440,0.1130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9540,0.1230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9640,0.1330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9740,0.1430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9840,0.1530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.9940,0.1630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0040,0.1730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0140,0.1830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0240,0.1930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0340,0.2030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0440,0.2130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0540,0.2230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0640,0.2330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0740,0.2430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0840,0.2530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.0940,0.2630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1040,0.2730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1140,0.2830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1240,0.2930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1340,0.3030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1440,0.3130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1540,0.3230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1640,0.3330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1740,0.3430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1840,0.3530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.1940,0.3630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2040,0.3730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2140,0.3830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2240,0.3930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2340,0.4030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2440,0.4130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2540,0.4230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2640,0.4330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2740,0.4430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2840,0.4530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.2940,0.4630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3040,0.4730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3140,0.4830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3240,0.4930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3340,0.5030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3440,0.5130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3540,0.5230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3640,0.5330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3740,0.5430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3840,0.5530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.3940,0.5630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4040,0.5730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4140,0.5830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4240,0.5930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4340,0.6030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4440,0.6130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4540,0.6230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4640,0.6330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4740,0.6430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4840,0.6530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.4940,0.6630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5040,0.6730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5140,0.6830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5240,0.6930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5340,0.7030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5440,0.7130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5540,0.7230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5640,0.7330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5740,0.7430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5840,0.7530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.5940,0.7630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6040,0.7730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6140,0.7830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6240,0.7930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6340,0.8030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6440,0.8130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6540,0.8230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6640,0.8330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6740,0.8430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6840,0.8530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.6940,0.8630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7040,0.8730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7140,0.8830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7240,0.8930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7340,0.9030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7440,0.9130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7540,0.9230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7640,0.9330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7740,0.9430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7840,0.9530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7940,0.9630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8040,0.9730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8140,0.9830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8240,0.9930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8340,1.0030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8440,1.0130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8540,1.0230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8640,1.0330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8740,1.0430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8840,1.0530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8940,1.0630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9040,1.0730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9140,1.0830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9240,1.0930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9340,1.1030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9440,1.1130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9540,1.1230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9640,1.1330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9740,1.1430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9840,1.1530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9940,1.1630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0040,1.1730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0140,1.1830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0240,1.1930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0340,1.2030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0440,1.2130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
